customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,phone_service,multiple_lines,online_security,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,churn
C101718,Male,0,1,0,4,Two year,DSL,1,0,0,1,0,0,1,1,Electronic check,59.55,298.06,0
C101719,Male,0,0,0,11,Month-to-month,Fiber optic,1,0,0,1,0,0,1,0,Bank transfer (automatic),76.28,917.99,0
C101720,Female,0,1,1,13,One year,Fiber optic,1,1,0,0,0,1,0,1,Electronic check,81.23,998.47,0
C101721,Female,0,1,0,14,Two year,DSL,1,1,1,0,0,0,1,1,Credit card (automatic),71.24,1027.35,0
C101722,Male,0,1,1,1,Month-to-month,Fiber optic,1,0,0,1,0,1,1,1,Bank transfer (automatic),87.57,254.37,0
C101723,Male,0,0,0,51,Month-to-month,DSL,1,1,0,1,0,0,0,0,Bank transfer (automatic),54.91,2810.95,0
C101724,Female,0,1,0,36,One year,DSL,1,1,1,1,0,1,1,0,Bank transfer (automatic),76.67,2758.85,1
C101725,Female,0,1,0,9,Two year,Fiber optic,1,1,0,1,0,0,0,1,Electronic check,83.73,774.43,0
C101726,Female,0,0,0,5,Month-to-month,DSL,1,1,1,0,0,0,0,1,Electronic check,63.26,362.34,1
C101727,Male,1,0,1,17,Month-to-month,None,1,1,0,0,0,0,0,1,Mailed check,43.35,807.1,1
C101728,Female,0,1,1,33,One year,None,1,0,0,0,0,0,0,0,Bank transfer (automatic),30.98,1101.1,0
C101729,Female,0,1,0,72,Two year,Fiber optic,1,0,1,0,0,0,0,1,Credit card (automatic),67.46,4807.5,0
C101730,Male,1,0,0,1,Month-to-month,Fiber optic,1,0,0,1,0,1,0,1,Electronic check,71.26,130.43,0
C101731,Female,0,0,0,3,Month-to-month,DSL,1,0,1,0,0,0,1,1,Bank transfer (automatic),59.93,177.28,0
C101732,Male,0,1,1,34,Two year,Fiber optic,1,1,0,0,0,1,0,1,Electronic check,83.12,2817.33,0
C101733,Female,0,0,0,31,Month-to-month,DSL,1,1,0,1,0,0,0,1,Electronic check,59.54,1832.58,0
C101734,Male,1,0,1,2,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,22.74,82.87,0
C101735,Male,0,1,1,61,One year,None,0,0,0,0,0,0,0,1,Credit card (automatic),15.1,895.49,0
C101736,Male,1,0,0,72,Month-to-month,DSL,1,1,0,0,0,0,0,1,Mailed check,66.7,4870.3,1
C101737,Female,0,0,0,43,Month-to-month,Fiber optic,1,0,1,1,0,1,1,0,Mailed check,83.79,3595.71,0
C101738,Male,0,1,0,15,One year,Fiber optic,1,0,0,0,0,1,1,1,Bank transfer (automatic),80.32,1245.64,1
C101739,Male,0,1,0,14,One year,Fiber optic,1,0,1,1,1,1,0,1,Electronic check,89.47,1280.82,0
C101740,Female,0,1,0,1,Month-to-month,DSL,1,1,1,0,0,0,1,1,Electronic check,65.45,15.34,1
C101741,Female,0,0,1,40,Month-to-month,Fiber optic,1,0,0,0,0,0,0,1,Electronic check,53.12,2080.0,1
C101742,Female,0,1,0,34,One year,DSL,0,0,0,0,0,1,1,1,Electronic check,47.85,1660.41,0
C101743,Male,1,1,1,7,One year,None,1,1,0,0,0,0,0,1,Mailed check,30.25,143.5,0
C101744,Male,0,1,0,48,Two year,Fiber optic,1,1,1,1,1,0,1,1,Electronic check,82.86,3984.72,1
C101745,Male,0,1,0,4,One year,Fiber optic,1,1,1,1,1,1,1,1,Bank transfer (automatic),104.13,393.11,0
C101746,Male,0,1,1,4,One year,None,1,0,0,0,0,0,0,0,Credit card (automatic),34.0,115.39,0
C101747,Male,0,1,1,29,Two year,Fiber optic,1,0,1,1,1,1,0,0,Credit card (automatic),91.2,2663.85,0
C101748,Female,0,1,0,21,Two year,Fiber optic,1,0,0,0,1,1,0,1,Electronic check,71.52,1567.87,0
C101749,Female,0,0,0,8,Month-to-month,Fiber optic,1,1,0,0,0,0,1,0,Mailed check,75.81,633.52,1
C101750,Male,0,1,0,39,Two year,Fiber optic,1,0,0,0,1,1,1,1,Electronic check,88.12,3368.48,0
C101751,Female,0,1,0,31,Two year,DSL,1,0,1,0,0,1,0,1,Electronic check,53.16,1650.43,0
C101752,Male,1,0,1,5,Month-to-month,None,1,1,0,0,0,0,0,0,Bank transfer (automatic),44.21,263.29,1
C101753,Male,0,0,0,32,Month-to-month,DSL,0,0,1,1,0,0,0,1,Mailed check,54.77,1736.19,0
C101754,Female,0,1,0,18,One year,Fiber optic,1,1,0,0,1,0,0,0,Bank transfer (automatic),76.09,1364.44,0
C101755,Male,0,0,1,10,Month-to-month,Fiber optic,1,0,0,0,0,1,0,1,Credit card (automatic),68.89,661.48,0
C101756,Female,0,1,0,29,One year,Fiber optic,1,0,1,0,0,0,0,1,Electronic check,63.37,1893.33,0
C101757,Male,1,1,1,0,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),33.36,0.0,1
C101758,Male,1,0,0,4,Month-to-month,DSL,1,1,0,0,0,1,0,1,Electronic check,69.61,257.69,1
C101759,Male,1,0,0,14,Month-to-month,DSL,1,0,1,0,1,1,1,0,Credit card (automatic),74.85,995.24,1
C101760,Female,0,1,0,15,Two year,Fiber optic,0,0,0,1,0,0,1,0,Bank transfer (automatic),69.21,1077.69,0
C101761,Female,0,0,0,15,Month-to-month,Fiber optic,1,1,0,0,0,0,0,1,Electronic check,73.35,1048.67,1
C101762,Female,0,1,1,8,One year,None,0,0,0,0,0,0,0,1,Electronic check,20.89,129.88,0
C101763,Female,0,0,0,13,Month-to-month,Fiber optic,1,0,1,1,0,1,0,1,Electronic check,83.52,1069.81,0
C101764,Female,0,1,0,40,Month-to-month,DSL,1,0,0,0,0,0,1,0,Bank transfer (automatic),64.67,2592.7,0
C101765,Female,0,1,0,5,Month-to-month,DSL,1,1,0,1,0,0,1,1,Electronic check,68.87,324.91,0
C101766,Male,1,0,0,8,Month-to-month,Fiber optic,1,1,1,1,1,1,0,0,Credit card (automatic),90.7,725.78,1
C101767,Female,0,1,0,9,One year,Fiber optic,1,0,0,0,0,0,1,1,Electronic check,68.01,516.06,0
C101768,Female,0,1,0,18,One year,DSL,1,1,0,1,0,1,1,1,Credit card (automatic),77.15,1422.59,0
C101769,Male,0,0,0,8,Month-to-month,Fiber optic,0,0,0,0,0,1,1,1,Electronic check,69.44,571.44,0
C101770,Male,0,0,1,2,Month-to-month,None,1,0,0,0,0,0,0,0,Bank transfer (automatic),30.52,64.39,1
C101771,Male,0,1,0,3,One year,Fiber optic,1,0,0,0,0,0,1,0,Credit card (automatic),74.8,99.6,0
C101772,Male,0,1,0,7,One year,Fiber optic,1,1,0,1,1,1,1,1,Electronic check,92.14,646.54,1
C101773,Male,1,1,0,9,Month-to-month,DSL,1,1,0,1,0,0,1,1,Electronic check,67.94,577.05,0
C101774,Male,0,1,1,72,One year,None,1,0,0,0,0,0,0,1,Mailed check,30.98,2198.24,0
C101775,Male,0,0,0,72,Month-to-month,DSL,0,0,0,1,1,0,1,0,Bank transfer (automatic),53.25,3833.07,0
C101776,Male,0,0,0,47,Month-to-month,Fiber optic,1,1,0,0,1,0,0,0,Credit card (automatic),78.44,3746.52,0
C101777,Female,0,1,0,42,One year,DSL,1,0,0,1,0,1,0,1,Electronic check,48.06,2110.58,1
C101778,Female,0,1,0,13,One year,DSL,0,0,1,0,1,1,1,0,Credit card (automatic),65.94,917.43,0
C101779,Female,0,1,0,5,Two year,DSL,1,1,0,0,0,1,0,1,Credit card (automatic),56.9,277.92,0
C101780,Female,0,0,0,27,Month-to-month,DSL,1,1,0,1,0,0,0,0,Bank transfer (automatic),64.75,1829.28,1
C101781,Male,0,1,1,55,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,25.84,1495.11,1
C101782,Female,0,1,0,16,One year,DSL,1,1,1,0,0,0,0,1,Electronic check,57.34,921.15,0
C101783,Female,0,0,1,16,Month-to-month,None,0,0,0,0,0,0,0,0,Credit card (automatic),22.01,259.48,0
C101784,Female,0,1,0,7,Month-to-month,Fiber optic,1,0,0,1,0,1,0,0,Bank transfer (automatic),75.31,484.59,1
C101785,Male,0,1,0,10,One year,DSL,1,1,1,0,1,1,1,0,Bank transfer (automatic),74.44,635.61,0
C101786,Female,0,0,0,20,Month-to-month,Fiber optic,1,0,0,0,1,0,0,1,Credit card (automatic),74.49,1466.3,1
C101787,Male,0,0,0,3,Month-to-month,DSL,1,0,1,0,1,1,0,1,Electronic check,59.41,181.87,0
C101788,Male,1,0,1,44,Month-to-month,None,0,0,0,0,0,0,0,0,Bank transfer (automatic),20.5,816.5,1
C101789,Female,0,1,0,3,Two year,DSL,1,1,0,1,0,1,0,0,Bank transfer (automatic),62.86,233.18,0
C101790,Male,0,0,1,33,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),33.83,1125.64,1
C101791,Female,0,0,0,3,Month-to-month,DSL,1,1,0,1,0,1,1,0,Bank transfer (automatic),70.11,118.74,1
C101792,Female,0,0,0,9,Month-to-month,DSL,0,0,0,0,0,0,1,1,Mailed check,47.03,434.16,0
C101793,Male,0,0,0,45,Month-to-month,DSL,1,0,0,0,1,0,0,1,Electronic check,52.48,2272.54,0
C101794,Male,1,0,0,58,Month-to-month,Fiber optic,0,0,0,1,0,1,0,1,Credit card (automatic),65.68,3913.68,0
C101795,Female,0,1,0,48,One year,Fiber optic,1,1,1,0,0,0,0,0,Bank transfer (automatic),75.75,3571.85,0
C101796,Male,0,0,1,6,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,30.21,134.07,1
C101797,Female,0,0,0,13,Month-to-month,Fiber optic,1,0,0,1,0,1,0,1,Credit card (automatic),75.7,961.68,0
C101798,Male,0,0,0,33,Month-to-month,DSL,1,1,0,0,0,0,1,1,Electronic check,58.51,1936.43,0
C101799,Male,0,0,1,72,Month-to-month,Fiber optic,1,0,0,0,1,0,1,1,Electronic check,77.17,5535.52,0
C101800,Male,0,0,0,2,Month-to-month,Fiber optic,1,0,0,0,1,0,0,1,Credit card (automatic),63.11,47.21,1
C101801,Male,0,1,1,0,One year,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),36.87,3.83,0
C101802,Female,0,1,0,17,One year,Fiber optic,1,0,0,1,1,1,1,1,Credit card (automatic),86.92,1448.18,1
C101803,Male,0,1,1,1,One year,Fiber optic,1,0,0,0,1,0,0,0,Credit card (automatic),57.8,27.35,1
C101804,Male,0,0,0,26,Month-to-month,DSL,1,0,1,0,0,0,0,0,Mailed check,55.97,1534.47,1
C101805,Male,0,1,1,35,Two year,None,1,0,0,0,0,0,0,1,Electronic check,38.49,1326.61,0
C101806,Female,0,1,0,13,One year,DSL,1,0,0,1,0,0,1,1,Credit card (automatic),60.51,769.36,1
C101807,Female,0,0,1,10,Month-to-month,None,1,0,0,0,0,0,0,1,Mailed check,30.9,316.09,1
C101808,Female,0,0,0,58,Month-to-month,DSL,1,1,0,1,0,1,0,0,Mailed check,62.43,3645.09,1
C101809,Female,0,1,1,33,One year,Fiber optic,1,1,1,1,0,1,1,0,Mailed check,104.87,3473.75,1
C101810,Female,0,0,1,10,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,41.22,293.5,1
C101811,Female,0,0,1,27,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,43.67,1163.37,0
C101812,Male,0,1,0,39,One year,Fiber optic,1,0,0,1,0,1,0,0,Bank transfer (automatic),86.5,3353.34,0
C101813,Female,0,0,0,12,Month-to-month,Fiber optic,0,0,0,1,0,0,1,0,Bank transfer (automatic),61.59,678.55,0
C101814,Male,0,1,1,19,Two year,None,1,1,0,0,0,0,0,0,Mailed check,28.65,479.77,0
C101815,Male,0,0,0,38,Month-to-month,Fiber optic,1,1,1,1,1,1,0,1,Electronic check,104.19,4013.92,1
C101816,Male,0,0,0,27,Month-to-month,Fiber optic,1,1,0,1,0,0,0,0,Mailed check,73.2,1982.15,0
C101817,Female,0,0,0,7,Month-to-month,DSL,1,0,1,0,0,1,0,0,Bank transfer (automatic),57.86,377.44,0
C101818,Female,0,0,0,7,Month-to-month,Fiber optic,1,1,0,1,0,1,0,1,Electronic check,83.32,599.35,0
C101819,Male,0,1,0,26,Two year,Fiber optic,1,0,0,1,0,0,1,0,Mailed check,70.41,1891.01,0
C101820,Male,1,1,0,14,Two year,Fiber optic,1,0,0,1,0,0,0,1,Bank transfer (automatic),70.32,1010.07,0
C101821,Female,0,1,0,32,Two year,DSL,1,0,1,1,0,0,1,0,Mailed check,61.87,2047.3,0
C101822,Male,0,1,0,24,Month-to-month,Fiber optic,1,1,0,1,1,0,0,1,Bank transfer (automatic),82.53,1993.52,0
C101823,Male,0,0,1,29,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),25.63,777.34,0
C101824,Male,0,0,0,19,Month-to-month,Fiber optic,0,0,0,0,0,1,1,1,Electronic check,63.07,1186.76,1
C101825,Female,0,0,1,39,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,30.3,1241.61,1
C101826,Male,0,1,0,16,Two year,DSL,1,1,0,1,0,0,0,1,Electronic check,60.68,1055.19,0
C101827,Female,0,1,0,1,Month-to-month,Fiber optic,0,0,0,1,0,0,0,1,Bank transfer (automatic),55.91,65.32,1
C101828,Male,1,1,0,9,Month-to-month,Fiber optic,1,0,1,0,0,0,1,1,Credit card (automatic),81.4,668.27,0
C101829,Female,0,1,0,46,Month-to-month,Fiber optic,1,1,0,1,0,0,0,1,Bank transfer (automatic),73.84,3402.79,0
C101830,Female,0,1,0,4,One year,Fiber optic,1,1,0,0,0,0,0,0,Credit card (automatic),73.07,287.7,0
C101831,Male,1,0,0,32,Month-to-month,DSL,1,1,0,1,0,1,1,1,Bank transfer (automatic),68.28,2218.6,0
C101832,Female,0,1,0,11,One year,Fiber optic,1,0,1,0,0,0,0,1,Electronic check,69.18,743.29,0
C101833,Female,0,1,0,5,One year,DSL,1,0,0,1,0,0,1,1,Electronic check,60.85,309.43,0
C101834,Female,0,1,0,3,Two year,Fiber optic,1,0,0,0,0,0,0,0,Bank transfer (automatic),60.95,212.79,0
C101835,Female,0,0,1,37,Month-to-month,None,0,0,0,0,0,0,0,1,Bank transfer (automatic),17.51,615.18,1
C101836,Female,0,0,0,36,Month-to-month,DSL,1,1,0,1,1,0,1,1,Mailed check,72.0,2607.89,0
C101837,Female,0,1,0,15,Month-to-month,Fiber optic,1,1,1,0,0,1,0,1,Mailed check,73.52,1114.54,1
C101838,Male,0,1,0,17,Two year,Fiber optic,1,0,1,1,1,1,1,1,Mailed check,89.76,1415.07,0
C101839,Male,0,1,1,21,Two year,Fiber optic,1,0,0,1,0,0,0,1,Electronic check,68.37,1428.86,0
C101840,Female,0,1,0,32,One year,DSL,1,1,0,0,1,0,1,1,Bank transfer (automatic),59.52,1830.87,0
C101841,Male,0,0,0,11,Month-to-month,Fiber optic,1,1,1,0,0,1,1,0,Bank transfer (automatic),78.66,934.5,0
C101842,Female,0,0,1,22,Month-to-month,Fiber optic,1,0,1,1,0,0,1,0,Credit card (automatic),80.6,1743.12,0
C101843,Male,1,1,0,3,One year,Fiber optic,1,1,0,0,0,0,0,1,Electronic check,65.0,172.02,1
C101844,Female,0,0,1,15,Month-to-month,Fiber optic,1,0,1,0,0,0,1,0,Credit card (automatic),68.42,1066.17,0
C101845,Male,0,1,0,7,One year,Fiber optic,1,1,0,1,1,0,0,1,Electronic check,73.81,396.82,1
C101846,Female,0,1,1,5,Two year,None,0,0,0,0,0,0,0,1,Electronic check,21.24,47.25,0
C101847,Male,0,0,0,27,Month-to-month,DSL,0,0,1,0,1,0,0,1,Credit card (automatic),50.96,1439.66,0
C101848,Female,0,0,0,6,Month-to-month,DSL,1,1,0,0,0,1,0,0,Credit card (automatic),60.78,361.48,1
C101849,Male,0,0,0,13,Month-to-month,Fiber optic,1,0,1,0,0,0,0,1,Credit card (automatic),75.65,909.38,1
C101850,Female,0,0,0,28,Month-to-month,Fiber optic,1,0,0,0,0,1,1,1,Electronic check,82.34,2266.61,1
C101851,Male,1,1,0,9,One year,Fiber optic,1,1,0,1,1,1,0,1,Electronic check,78.9,642.45,0
C101852,Male,0,0,0,5,Month-to-month,DSL,1,1,1,0,0,0,0,0,Bank transfer (automatic),57.0,251.11,1
C101853,Male,0,0,0,2,Month-to-month,DSL,1,0,0,0,0,1,0,0,Credit card (automatic),46.33,73.08,1
C101854,Male,0,0,1,36,Month-to-month,Fiber optic,1,1,1,1,1,1,0,0,Mailed check,96.74,3569.83,1
C101855,Male,1,0,0,27,Month-to-month,DSL,1,0,1,1,0,0,0,1,Electronic check,56.57,1472.39,1
C101856,Female,0,1,1,16,One year,Fiber optic,1,1,1,0,0,1,1,0,Mailed check,99.87,1527.9,0
C101857,Female,0,1,0,2,One year,Fiber optic,1,0,1,0,0,1,1,1,Electronic check,81.71,148.38,0
C101858,Female,0,1,0,4,Month-to-month,DSL,1,0,1,0,1,0,0,1,Electronic check,57.97,232.96,0
C101859,Female,0,1,1,2,Month-to-month,Fiber optic,0,0,0,0,1,0,1,1,Bank transfer (automatic),68.83,120.24,1
C101860,Male,0,0,1,1,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,43.86,40.29,1
C101861,Male,1,1,1,33,Month-to-month,None,1,1,0,0,0,0,0,0,Bank transfer (automatic),44.65,1554.06,0
C101862,Male,1,0,0,4,Month-to-month,DSL,1,0,1,1,0,0,0,0,Bank transfer (automatic),58.99,180.07,1
C101863,Male,0,1,0,2,Two year,Fiber optic,1,0,1,0,1,0,0,1,Mailed check,73.55,136.66,1
C101864,Male,0,0,1,35,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,27.0,1015.13,1
C101865,Male,1,0,0,6,Month-to-month,Fiber optic,1,0,1,1,0,0,0,1,Credit card (automatic),83.3,585.87,1
C101866,Male,1,0,0,47,Month-to-month,DSL,1,0,0,0,1,1,1,0,Mailed check,71.34,3369.95,0
C101867,Female,0,1,0,24,One year,DSL,1,1,1,1,0,1,0,0,Credit card (automatic),67.88,1538.59,1
C101868,Male,0,0,0,7,Month-to-month,Fiber optic,0,0,0,1,1,0,1,1,Mailed check,74.69,562.17,0
C101869,Male,0,1,1,1,Two year,Fiber optic,1,0,0,1,1,1,0,0,Mailed check,83.33,125.62,0
C101870,Female,0,0,1,4,Month-to-month,None,1,1,0,0,0,0,0,1,Credit card (automatic),31.54,143.98,1
C101871,Female,0,1,1,8,Two year,None,1,0,0,0,0,0,0,1,Electronic check,27.36,197.84,0
C101872,Male,1,1,0,5,One year,DSL,1,0,1,1,1,1,1,1,Electronic check,71.12,319.81,0
C101873,Male,1,0,0,2,Month-to-month,Fiber optic,1,1,1,0,0,1,1,0,Credit card (automatic),94.72,236.08,1
C101874,Male,1,0,0,6,Month-to-month,DSL,1,1,1,1,0,1,1,1,Mailed check,75.26,472.72,0
C101875,Male,0,0,0,6,Month-to-month,DSL,1,0,1,0,0,0,1,1,Electronic check,55.9,390.96,0
C101876,Female,0,1,0,6,Two year,DSL,1,0,1,1,0,0,0,1,Credit card (automatic),66.34,385.14,0
C101877,Female,0,1,1,18,Two year,None,1,1,0,0,0,0,0,1,Electronic check,36.57,682.38,0
C101878,Male,0,0,0,50,Month-to-month,DSL,1,0,1,0,1,1,0,0,Bank transfer (automatic),55.2,2707.65,1
C101879,Male,0,0,0,10,Month-to-month,Fiber optic,1,0,0,0,0,1,0,0,Bank transfer (automatic),75.51,833.11,1
C101880,Male,0,0,0,2,Month-to-month,Fiber optic,1,0,0,0,1,0,0,1,Bank transfer (automatic),59.22,208.37,0
C101881,Male,0,0,0,29,Month-to-month,DSL,1,1,1,0,0,1,1,0,Mailed check,69.86,2025.2,0
C101882,Female,0,1,0,17,One year,Fiber optic,1,0,1,0,0,0,0,1,Electronic check,72.18,1137.65,0
C101883,Male,0,0,0,3,Month-to-month,DSL,1,0,0,1,1,1,0,1,Credit card (automatic),67.03,262.47,0
C101884,Female,0,0,0,19,Month-to-month,Fiber optic,1,1,1,1,1,0,1,1,Credit card (automatic),86.1,1739.84,0
C101885,Female,0,1,0,22,Two year,Fiber optic,1,0,0,1,1,0,0,1,Electronic check,66.29,1441.69,1
C101886,Female,0,1,1,3,One year,None,1,1,0,0,0,0,0,1,Electronic check,43.93,114.61,1
C101887,Female,0,1,1,7,One year,Fiber optic,1,1,0,0,0,1,1,1,Mailed check,91.41,622.85,0
C101888,Male,1,0,1,12,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,33.48,387.72,0
C101889,Female,0,1,0,8,Two year,Fiber optic,1,0,0,0,1,1,1,1,Credit card (automatic),82.65,716.78,1
C101890,Female,0,1,0,2,One year,DSL,1,1,1,0,1,0,0,0,Credit card (automatic),60.25,146.01,0
C101891,Male,0,1,0,38,Month-to-month,Fiber optic,1,0,0,1,0,0,0,1,Electronic check,67.42,2508.67,1
C101892,Male,0,0,1,3,Month-to-month,None,1,0,0,0,0,0,0,1,Credit card (automatic),29.9,75.98,1
C101893,Female,0,1,0,2,Two year,DSL,1,0,0,0,1,0,0,1,Credit card (automatic),57.69,130.46,0
C101894,Female,0,1,0,15,Month-to-month,DSL,1,1,0,0,0,1,0,1,Bank transfer (automatic),53.44,770.01,1
C101895,Female,0,1,1,63,Two year,None,1,0,0,0,0,0,0,0,Credit card (automatic),31.89,2031.24,0
C101896,Male,0,1,1,25,One year,None,1,0,0,0,0,0,0,1,Electronic check,37.61,946.52,0
C101897,Female,0,1,0,11,One year,DSL,0,0,0,0,0,1,1,1,Credit card (automatic),52.08,628.74,0
C101898,Female,0,1,1,10,One year,Fiber optic,1,0,0,0,0,1,0,1,Electronic check,66.84,706.04,1
C101899,Female,0,1,0,18,Two year,Fiber optic,1,1,0,0,0,0,0,0,Mailed check,75.31,1333.06,0
C101900,Male,0,0,0,36,Month-to-month,Fiber optic,1,0,0,1,0,1,0,1,Mailed check,70.31,2533.17,0
C101901,Female,0,0,0,58,Month-to-month,Fiber optic,0,0,0,1,0,0,1,1,Electronic check,59.21,3395.98,0
C101902,Male,0,1,1,2,One year,None,0,0,0,0,0,0,0,1,Bank transfer (automatic),15.0,133.2,1
C101903,Female,0,1,0,3,Month-to-month,DSL,1,1,0,1,1,1,1,0,Mailed check,79.3,271.87,0
C101904,Male,0,1,1,11,One year,Fiber optic,1,0,0,0,0,1,1,0,Mailed check,72.45,727.24,1
C101905,Female,0,1,0,15,One year,DSL,1,0,0,0,0,1,0,1,Mailed check,48.3,712.69,0
C101906,Female,0,1,0,26,Month-to-month,Fiber optic,1,0,1,0,0,1,0,1,Electronic check,77.48,1933.2,1
C101907,Female,0,1,0,12,One year,Fiber optic,1,1,1,0,0,1,0,1,Electronic check,76.38,895.23,1
C101908,Male,0,0,1,19,Month-to-month,Fiber optic,1,1,0,1,0,0,1,1,Electronic check,83.78,1595.68,1
C101909,Male,1,1,1,37,Two year,None,1,0,0,0,0,0,0,0,Credit card (automatic),32.34,1239.52,0
C101910,Female,0,0,1,33,Month-to-month,Fiber optic,1,0,0,0,1,1,0,1,Bank transfer (automatic),76.16,2563.38,0
C101911,Female,0,1,1,27,One year,Fiber optic,1,0,0,1,0,1,0,0,Mailed check,71.85,1871.55,0
C101912,Male,1,1,0,2,Two year,DSL,1,0,0,0,0,0,0,1,Bank transfer (automatic),53.81,116.41,0
C101913,Male,0,0,1,36,Month-to-month,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),27.63,1010.56,1
C101914,Female,0,0,0,11,Month-to-month,Fiber optic,1,0,0,0,0,0,0,1,Electronic check,70.5,779.81,0
C101915,Female,0,0,0,2,Month-to-month,Fiber optic,1,0,0,0,0,1,1,1,Electronic check,77.58,79.95,1
C101916,Male,0,1,0,3,One year,Fiber optic,1,1,0,1,0,0,0,0,Mailed check,73.28,179.11,0
C101917,Male,0,0,0,7,Month-to-month,Fiber optic,1,0,0,1,0,0,0,1,Electronic check,70.61,485.0,0
C101918,Male,0,0,0,8,Month-to-month,Fiber optic,1,0,0,1,0,1,0,1,Credit card (automatic),82.24,696.61,0
C101919,Male,1,1,0,17,Two year,DSL,1,0,1,1,0,1,1,1,Electronic check,74.3,1216.6,0
C101920,Female,0,0,0,72,Month-to-month,DSL,1,1,0,1,1,1,1,0,Mailed check,74.5,5336.3,0
C101921,Female,0,1,1,5,Month-to-month,None,1,1,0,0,0,0,0,0,Mailed check,37.71,175.37,0
C101922,Female,0,1,1,24,One year,None,1,1,0,0,0,0,0,0,Bank transfer (automatic),40.47,889.43,0
C101923,Female,0,0,0,26,Month-to-month,Fiber optic,1,1,0,0,1,0,1,0,Credit card (automatic),85.93,2214.29,0
C101924,Female,0,0,1,42,Month-to-month,None,1,0,0,0,0,0,0,1,Mailed check,30.87,1315.65,1
C101925,Female,0,1,0,9,Two year,Fiber optic,1,0,1,1,1,1,1,1,Electronic check,93.01,788.21,0
C101926,Female,0,1,0,18,One year,Fiber optic,1,0,0,0,0,0,1,0,Bank transfer (automatic),73.81,1304.34,0
C101927,Male,0,0,1,5,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,34.1,140.87,1
C101928,Female,0,1,0,7,One year,Fiber optic,0,0,1,0,0,1,1,1,Electronic check,73.19,544.17,0
C101929,Female,0,1,1,5,Month-to-month,Fiber optic,1,0,0,0,0,0,0,1,Bank transfer (automatic),65.74,245.46,0
C101930,Male,0,0,0,24,Month-to-month,Fiber optic,1,0,1,1,0,0,1,1,Electronic check,81.6,1930.12,1
C101931,Male,0,1,0,42,One year,Fiber optic,1,0,0,1,0,1,1,1,Electronic check,75.86,3262.16,0
C101932,Male,0,1,0,15,Month-to-month,DSL,1,1,0,0,0,1,1,0,Mailed check,65.8,1042.75,1
C101933,Male,0,0,1,3,Month-to-month,None,1,1,0,0,0,0,0,1,Mailed check,39.93,171.93,0
C101934,Male,0,1,0,28,Two year,DSL,1,1,0,0,0,1,1,1,Credit card (automatic),78.76,2273.36,0
C101935,Female,0,0,0,27,Month-to-month,Fiber optic,1,0,1,1,1,1,1,1,Electronic check,92.31,2443.8,1
C101936,Female,0,0,0,2,Month-to-month,DSL,1,1,1,1,1,0,1,1,Mailed check,74.35,212.17,0
C101937,Male,0,0,0,50,Month-to-month,Fiber optic,1,1,0,1,0,0,1,0,Bank transfer (automatic),78.2,3805.02,0
C101938,Female,0,1,0,11,One year,Fiber optic,1,1,1,0,1,0,1,0,Credit card (automatic),73.88,784.73,0
C101939,Female,0,1,1,1,One year,Fiber optic,1,1,0,1,1,1,1,1,Electronic check,99.75,130.91,1
C101940,Female,0,1,0,27,Two year,Fiber optic,0,0,1,1,1,0,1,0,Bank transfer (automatic),71.03,1927.29,1
C101941,Female,0,0,0,4,Month-to-month,DSL,1,1,0,1,1,1,1,0,Bank transfer (automatic),68.65,285.62,0
C101942,Female,0,1,0,51,One year,DSL,1,1,1,0,0,0,1,1,Electronic check,68.48,3443.7,1
C101943,Female,0,1,0,3,One year,DSL,1,0,1,1,1,0,1,1,Electronic check,69.96,68.29,0
C101944,Male,0,0,1,16,Month-to-month,Fiber optic,1,0,0,0,0,1,0,0,Bank transfer (automatic),82.66,1341.54,0
C101945,Male,1,0,1,28,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,32.42,958.1,0
C101946,Female,0,1,0,1,Two year,DSL,1,1,0,1,0,0,1,1,Electronic check,73.93,79.05,0
C101947,Male,1,0,0,50,Month-to-month,Fiber optic,1,0,1,0,1,1,0,1,Mailed check,84.58,4241.15,0
C101948,Female,0,1,0,32,One year,DSL,1,1,1,0,1,0,1,1,Electronic check,68.02,2194.64,0
C101949,Male,1,1,1,1,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,47.58,4.94,0
